word,cnt
tres,260774
dice,260834
será,262797
buena,263234
gusta,264123
allí,264784
días,269349
nuestro,269669
nuevo,270636
haciendo,270725
mujer,272152
gran,273843
sido,274480
menos,278532
tenía,282115
madre,283712
espera,286291
tener,286702
tipo,287913
estado,289018
podemos,290277
cosa,290469
lugar,293379
amigo,300586
había,302974
tus,306394
mañana,308595
hijo,311843
momento,312035
sabe,312220
seguro,314707
podría,315557
después,318550
fuera,321684
mundo,323066
donde,324393
desde,325391
otro,329734
claro,334545
dinero,336514
han,336806
tal,338208
pasa,341981
dijo,343385
hablar,346896
acuerdo,352549
ellos,353732
les,362308
mira,370275
mismo,372079
padre,379004
trabajo,380938
sea,383306
nadie,391435
quiere,391510
parece,393730
nosotros,394751
hecho,398318
gente,398764
estamos,402308
poco,406193
otra,409994
estar,410828
noche,416754
mis,426602
día,427166
ir,428425
hacerlo,439372
antes,440999
uno,442653
años,448790
cosas,450763
ni,457071
solo,466430
siempre,469504
hasta,475448
alguien,478872
decir,481889
ahí,485022
sobre,492202
también,497150
ver,501955
vida,509483
sin,512193
tenemos,512329
siento,525987
hombre,526706
están,526747
mí,537278
mejor,550471
hace,552505
va,558648
mucho,563292
esa,584590
favor,595366
tiempo,595700
dónde,596484
usted,605705
entonces,607363
dos,607838
nunca,613244
tan,614320
estaba,617483
casa,624136
verdad,625274
sus,629503
quién,631087
voy,660269
ese,668619
puede,676696
creo,698685
porque,699594
son,755637
todos,769889
ella,780227
era,802515
fue,802558
vez,806927
hacer,828499
ser,841735
soy,854588
gracias,857794
puedo,880612
tiene,897199
este,901930
sólo,914611
él,921292
o,926355
cómo,939606
estás,948379
nada,982883
cuando,1000476
nos,1001196
así,1030180
tengo,1051230
ha,1123818
algo,1134248
estoy,1139918
hay,1141141
ahora,1161407
esta,1184451
muy,1197861
ya,1281584
todo,1378062
esto,1382359
más,1608542
le,1660203
aquí,1764186
como,1772746
tu,1823795
yo,2133592
eso,2163331
su,2164732
las,2225273
bien,2271161
sí,2382098
pero,2487701
está,2631459
si,2646232
mi,2647857
para,3001482
con,3249288
se,3427806
los,3488297
del,3533213
te,3548256
al,3549720
una,4134224
me,4460456
qué,4624001
por,4774012
un,6176768
lo,6536686
en,7244684
es,7595196
y,7641362
el,8357879
la,9957334
a,10445760
no,13777976
de,15232279
que,15344832
